full_name,selling_price,year,km_driven,fuel_type,mileage,max_power,company
Chevrolet Cruze LTZ AT,525000.0,2012.0,17000.0,Diesel,14.39,163.7,Chevrolet
Maruti Swift AMT ZDI,775000.0,2018.0,38815.0,Diesel,28.4,74.0,Maruti
Maruti A Star AT VXI,365000.0,2013.0,42000.0,Petrol,16.98,66.1,Maruti
Toyota Corolla Altis Diesel D4DJ,550000.0,2012.0,110000.0,Diesel,21.43,87.2,Toyota
Skoda Superb Elegance 1.8 TSI AT,465000.00000000006,2011.0,71000.0,Petrol,13.7,157.75,Skoda
Toyota Fortuner 2016-2021 2.8 2WD MT BSIV,2500000.0,2017.0,66000.0,Diesel,14.24,174.5,Toyota
Maruti Alto 800 LXI,185000.0,2014.0,56641.0,Petrol,22.05,47.3,Maruti
Maruti Swift Dzire VDI,465000.00000000006,2014.0,90000.0,Diesel,23.4,74.0,Maruti
Maruti Wagon R VXI BS IV with ABS,210000.0,2012.0,70000.0,Petrol,18.9,67.1,Maruti
Maruti Swift Dzire ZDI Plus,650000.0,2017.0,30000.0,Diesel,28.4,74.02,Maruti
Maruti Swift Dzire VDI Optional,475000.0,2015.0,50000.0,Diesel,26.59,74.0,Maruti
Maruti Ertiga VXI ABS,645000.0,2014.0,36000.0,Petrol,16.02,93.7,Maruti
BMW 6 Series GT 630d Luxury Line,5600000.0,2018.0,11000.0,Diesel,17.09,261.4,BMW
Renault KWID RXL,250000.0,2014.0,40000.0,Petrol,25.17,53.3,Renault
Mahindra TUV 300 mHAWK100 T8,672000.0,2018.0,50000.0,Diesel,18.49,100.0,Mahindra
Honda City i DTec V,750000.0,2017.0,120000.0,Diesel,26.0,98.6,Honda
Hyundai Accent CRDi,175000.0,2004.0,120000.0,Diesel,13.1,82.0,Hyundai
Mahindra Scorpio Intelli Hybrid S6 Plus,900000.0,2017.0,70000.0,Diesel,15.4,120.0,Mahindra
Tata Indigo LS DiCOR,120000.0,2009.0,123652.0,Diesel,15.7,70.0,Tata
Mahindra XUV500 AT W8 1.99 mHawk,1100000.0,2016.0,40000.0,Diesel,16.0,140.0,Mahindra
BMW 3 Series 320d Sport Line,1100000.0,2012.0,91000.0,Diesel,18.88,184.0,BMW
Chevrolet Beat Diesel LT Option,275000.0,2012.0,61504.0,Diesel,25.44,57.6,Chevrolet
Hyundai Xcent 1.2 VTVT S AT,611000.0,2017.0,17000.0,Petrol,17.36,81.86,Hyundai
Hyundai i20 1.2 Spotz,600000.0,2017.0,20000.0,Petrol,18.6,81.83,Hyundai
Maruti Wagon R VXI,325000.0,2015.0,33860.0,Petrol,20.51,67.04,Maruti
Maruti Wagon R AMT VXI Plus,415000.00000000006,2018.0,47000.0,Petrol,20.51,67.0,Maruti
Renault Duster 110PS Diesel RxL,484999.99999999994,2014.0,150000.0,Diesel,19.01,108.45,Renault
Maruti Ertiga VXI Limited Edition,760000.0,2018.0,50000.0,Petrol,17.5,91.1,Maruti
Maruti Swift Dzire Tour 1.2 S STD,400000.0,2018.0,60000.0,Petrol,19.95,81.8,Maruti
Hyundai Grand i10 Asta Option,530000.0,2016.0,51000.0,Petrol,18.9,82.0,Hyundai
Mercedes-Benz E-Class E250 CDI Avantgarde,1998999.9999999998,2014.0,80000.0,Diesel,14.21,203.0,Mercedes-Benz
Hyundai i20 1.2 Asta,475000.0,2014.0,40000.0,Petrol,17.0,80.0,Hyundai
Volkswagen Polo Diesel Trendline 1.2L,260000.0,2012.0,60000.0,Diesel,22.07,73.9,Volkswagen
Honda City 1.5 V MT Exclusive,430000.0,2010.0,34178.0,Petrol,17.0,118.0,Honda
Tata Vista Quadrajet LS,260000.0,2015.0,160000.0,Diesel,22.3,74.0,Tata
Maruti Swift VXI BSIII,165000.0,2008.0,93000.0,Petrol,16.1,88.2,Maruti
Audi A3 40 TFSI Premium,1850000.0,2017.0,50000.0,Petrol,16.6,177.5,Audi
Maruti Swift Dzire ZDI Plus,875000.0,2017.0,27000.0,Diesel,28.4,74.02,Maruti
Mercedes-Benz S-Class S 350d Connoisseurs Edition,1700000.0,2011.0,49000.0,Diesel,13.5,254.79,Mercedes-Benz
Hyundai i20 Sportz 1.2,525000.0,2015.0,35000.0,Petrol,18.6,81.83,Hyundai
Maruti Swift Dzire VXI,500000.0,2013.0,72647.0,Petrol,19.1,85.8,Maruti
Hyundai EON Era Plus,170000.0,2013.0,90000.0,Petrol,21.1,55.2,Hyundai
Renault KWID RXT,375000.0,2016.0,30000.0,Petrol,22.3,53.26,Renault
Tata Indigo CR4,210000.0,2012.0,156000.0,Diesel,23.57,70.0,Tata
Honda Civic 1.8 V MT,413999.99999999994,2008.0,66000.0,Petrol,14.8,130.2,Honda
Maruti SX4 S Cross DDiS 200 Delta,750000.0,2016.0,69500.0,Diesel,23.65,88.5,Maruti
Maruti Ritz VXI ABS,275000.0,2012.0,73000.0,Petrol,21.1,85.8,Maruti
Hyundai i10 Magna 1.2 iTech SE,400000.0,2015.0,5000.0,Petrol,20.36,78.9,Hyundai
Ford Ecosport 2015-2021 1.5 TDCi Titanium Plus BSIV,850000.0,2016.0,37000.0,Diesel,22.77,98.59,Ford
Mahindra Xylo H9,450000.0,2013.0,158000.0,Diesel,14.02,118.3,Mahindra
Maruti Swift VXI,530000.0,2017.0,47050.0,Petrol,21.21,81.8,Maruti
Volvo V40 Cross Country D3 Inscription,2200000.0,2017.0,30000.0,Diesel,23.3,150.0,Volvo
Datsun redi-GO 1.0 T Option,325000.0,2016.0,7001.0,Petrol,21.7,67.05,Datsun
Mahindra Supro VX 5 Str,515000.00000000006,2019.0,28000.0,Diesel,23.5,45.0,Mahindra
Ford Fiesta 1.6 SXi ABS,200000.0,2009.0,103498.0,Petrol,15.3,101.0,Ford
Chevrolet Sail 1.2 LS ABS,290000.0,2014.0,21000.0,Petrol,18.2,82.4,Chevrolet
Maruti Zen Estilo VXI BSIII,200000.0,2008.0,70000.0,Petrol,18.2,67.1,Maruti
Maruti Celerio VXI AT,440000.00000000006,2014.0,50000.0,Petrol,23.1,67.04,Maruti
Ford Figo Diesel Celebration Edition,375000.0,2013.0,45000.0,Diesel,20.0,68.1,Ford
Toyota Fortuner 3.0 Diesel,1450000.0,2013.0,127000.0,Diesel,11.5,171.0,Toyota
Maruti Ritz VDi,350000.0,2013.0,120000.0,Diesel,23.2,73.94,Maruti
Mercedes-Benz C-Class C 200 Kompressor Elegance AT,894999.9999999999,2008.0,57000.0,Petrol,11.74,186.0,Mercedes-Benz
Hyundai Santro Xing GLS,310000.0,2011.0,65000.0,Petrol,17.92,62.1,Hyundai
BMW X5 xDrive 30d Design Pure Experience 5 Seater,5000000.0,2016.0,15000.0,Diesel,15.97,258.0,BMW
Hyundai Santro Xing GL Plus,240000.0,2013.0,64000.0,Petrol,17.92,62.1,Hyundai
Maruti S-Presso VXI,500000.0,2020.0,1200.0,Petrol,21.7,67.0,Maruti
Toyota Innova 2.5 G (Diesel) 7 Seater,525000.0,2009.0,214000.0,Diesel,12.99,100.6,Toyota
Honda Amaze S AT i-Vtech,425000.0,2014.0,35000.0,Petrol,15.5,86.7,Honda
Volkswagen Vento 1.2 TSI Comfortline AT,545000.0,2015.0,38000.0,Petrol,16.93,103.2,Volkswagen
Skoda Yeti Ambition 4WD,575000.0,2011.0,64000.0,Diesel,17.67,138.08,Skoda
Honda Civic 1.8 S MT,465000.00000000006,2009.0,101689.0,Petrol,13.5,130.0,Honda
Ford Fiesta 1.6 SXi ABS,175000.0,2009.0,77000.0,Petrol,15.3,101.0,Ford
Toyota Innova 2.5 V Diesel 8-seater,955000.0000000001,2011.0,132734.0,Diesel,12.8,102.0,Toyota
Maruti Swift Dzire VXI Optional,615000.0,2016.0,28117.0,Petrol,20.85,83.14,Maruti
Maruti Swift Dzire VDI,359000.0,2013.0,56000.0,Diesel,23.4,74.0,Maruti
Maruti Baleno Delta 1.3,600000.0,2018.0,70000.0,Diesel,27.39,74.0,Maruti
Datsun GO Plus A,200000.0,2016.0,120000.0,Petrol,20.62,67.0,Datsun
Maruti Baleno Delta 1.2,525000.0,2019.0,40000.0,Petrol,21.4,83.1,Maruti
Skoda Laura 1.9 TDI MT Ambiente,380000.0,2010.0,65000.0,Diesel,17.0,105.0,Skoda
Maruti Swift ZXI,450000.0,2014.0,50000.0,Petrol,18.6,85.8,Maruti
Toyota Innova 2.5 GX (Diesel) 7 Seater,850000.0,2015.0,65000.0,Diesel,12.99,100.6,Toyota
Maruti Alto K10 2010-2014 VXI,145000.0,2011.0,50000.0,Petrol,20.92,67.1,Maruti
Mercedes-Benz GLS 2016-2020 350d 4MATIC,7000000.0,2017.0,32000.0,Diesel,11.0,258.0,Mercedes-Benz
Honda City 1.5 S MT,590000.0,2013.0,57000.0,Petrol,17.0,118.0,Honda
Maruti Wagon R LXI CNG,275000.0,2013.0,140000.0,CNG,26.6,58.16,Maruti
Maruti Alto K10 VXI,280000.0,2016.0,60000.0,Petrol,23.95,67.05,Maruti
Hyundai Verna 1.6 CRDI,565000.0,2014.0,30666.0,Diesel,22.32,126.3,Hyundai
BMW 3 Series 328i Sport Line,1800000.0,2013.0,50000.0,Petrol,14.59,245.0,BMW
Skoda Superb 1.8 TSI MT,395000.0,2012.0,80000.0,Petrol,13.14,160.0,Skoda
Skoda Rapid 1.6 MPI AT Elegance,625000.0,2016.0,39000.0,Petrol,14.3,103.52,Skoda
Hyundai Verna 1.6 VTVT,580000.0,2012.0,44906.0,Petrol,17.01,121.3,Hyundai
Maruti Swift Dzire VDI,374000.0,2013.0,45000.0,Diesel,23.4,74.0,Maruti
Mahindra Bolero 2011-2019 ZLX,665000.0,2016.0,60240.0,Diesel,15.96,62.1,Mahindra
Maruti Swift Dzire Vdi BSIV,250000.0,2011.0,90000.0,Diesel,19.3,73.9,Maruti
Fiat Grande Punto 1.4 Emotion,240000.0,2011.0,120000.0,Petrol,14.6,88.7,Fiat
Hyundai i10 Era,150000.0,2008.0,124000.0,Petrol,19.81,68.05,Hyundai
BMW X3 xDrive20d Advantage Edition,2150000.0,2013.0,65000.0,Diesel,16.09,184.0,BMW
Toyota Etios Liva 1.4 GD,575000.0,2015.0,85000.0,Diesel,23.59,67.04,Toyota
Maruti Vitara Brezza ZDi Plus AMT,975000.0,2018.0,35000.0,Diesel,24.3,88.5,Maruti
Honda WR-V Edge Edition i-VTEC S,700000.0,2018.0,40000.0,Petrol,17.5,88.7,Honda
BMW X4 M Sport X xDrive20d,5500000.0,2019.0,10000.0,Diesel,16.78,190.0,BMW
Honda City i DTEC SV,550000.0,2015.0,75000.0,Diesel,26.0,98.6,Honda
Volkswagen Vento IPL II Petrol Trendline,250000.0,2011.0,110000.0,Petrol,15.8,105.0,Volkswagen
Tata Indigo LS (TDI) BS-III,285000.0,2014.0,80000.0,Diesel,19.09,69.01,Tata
Renault Scala Diesel RxZ,550000.0,2016.0,65000.0,Diesel,21.64,84.8,Renault
Maruti Swift VXI Optional,565000.0,2017.0,37000.0,Petrol,20.4,81.8,Maruti
Renault KWID RXT,370000.0,2016.0,14000.0,Petrol,22.3,53.26,Renault
Toyota Etios GD,499000.0,2014.0,120000.0,Diesel,23.59,67.04,Toyota
Hyundai i10 Magna,276000.0,2014.0,60000.0,Petrol,20.36,78.9,Hyundai
Maruti Ritz LDi,450000.0,2016.0,86000.0,Diesel,23.2,73.94,Maruti
Skoda Superb LK 1.8 TSI AT,1525000.0,2016.0,65000.0,Petrol,14.67,177.46,Skoda
Mitsubishi Pajero Sport 4X4,1150000.0,2014.0,90000.0,Diesel,13.5,175.56,Mitsubishi
Maruti Baleno Alpha 1.2,725000.0,2017.0,26000.0,Petrol,21.4,83.1,Maruti
Toyota Fortuner 2016-2021 2.8 2WD AT BSIV,3080000.0,2017.0,46975.0,Diesel,12.9,174.5,Toyota
Maruti Wagon R LXI CNG,290000.0,2013.0,69000.0,CNG,26.2,58.2,Maruti
Toyota Innova 2.5 VX (Diesel) 8 Seater,955000.0000000001,2013.0,120000.0,Diesel,12.99,100.6,Toyota
Honda Brio S MT,350000.0,2015.0,50150.0,Petrol,19.4,86.8,Honda
Datsun RediGO AMT 1.0 T Option,270000.0,2019.0,20000.0,Petrol,22.5,67.0,Datsun
Hyundai Grand i10 Sportz,450000.0,2015.0,10000.0,Petrol,18.9,82.0,Hyundai
Volkswagen Polo GT TSI,865000.0,2018.0,18000.0,Petrol,17.21,103.6,Volkswagen
Chevrolet Beat PS,235000.0,2013.0,40000.0,Petrol,18.6,79.4,Chevrolet
Ford Ecosport 2015-2021 S Diesel BSIV,1245000.0,2019.0,14000.0,Diesel,23.0,98.96,Ford
Maruti Alto LXi,150000.0,2011.0,7000.0,Petrol,19.7,46.3,Maruti
Hyundai Grand i10 1.2 Kappa Magna AT,480000.0,2018.0,25000.0,Petrol,18.9,81.86,Hyundai
Toyota Fortuner 2016-2021 2.8 2WD AT BSIV,3485000.0,2018.0,25344.0,Diesel,12.9,174.5,Toyota
Hyundai Verna 1.4 VTVT GL,570000.0,2015.0,60000.0,Petrol,17.43,105.5,Hyundai
Volkswagen Polo 1.5 TDI Highline Plus,810000.0,2019.0,23368.0,Diesel,20.14,88.5,Volkswagen
Toyota Innova Crysta 2016-2020 2.4 VX MT 8 STR,1650000.0,2016.0,46000.0,Diesel,13.68,147.51,Toyota
Hyundai Verna 1.6 SX VTVT (O),635000.0,2015.0,30000.0,Petrol,17.1,121.3,Hyundai
Hyundai i20 1.2 Asta Dual Tone,795000.0,2018.0,39000.0,Petrol,18.6,81.83,Hyundai
Honda City i DTEC SV,660000.0,2016.0,50000.0,Diesel,26.0,98.6,Honda
Honda City V AT,450000.0,2012.0,64498.0,Petrol,15.6,116.3,Honda
Maruti Baleno Delta 1.3,575000.0,2017.0,52000.0,Diesel,27.39,74.0,Maruti
Maruti Wagon R VXI,260000.0,2014.0,50000.0,Petrol,20.51,67.04,Maruti
Ford Figo Petrol EXI,250000.0,2010.0,80000.0,Petrol,15.6,70.0,Ford
Volkswagen Polo 2015-2019 1.2 MPI Highline,615000.0,2015.0,32000.0,Petrol,16.2,74.0,Volkswagen
Hyundai Grand i10 1.2 CRDi Sportz,540000.0,2017.0,19744.0,Diesel,24.0,73.97,Hyundai
Maruti Eeco 5 Seater AC BSIV,390000.0,2017.0,19955.0,Petrol,15.37,73.0,Maruti
Tata Manza Club Class Quadrajet90 EXL,300000.0,2012.0,60000.0,Diesel,21.02,88.8,Tata
Maruti Swift VXI,610000.0,2020.0,5000.0,Petrol,21.21,81.8,Maruti
Honda WR-V i-DTEC VX,1005000.0000000001,2017.0,34052.0,Diesel,25.5,98.6,Honda
Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,1964999.9999999998,2017.0,52000.0,Diesel,11.36,171.5,Toyota
Ford Figo Diesel ZXI,250000.0,2011.0,110000.0,Diesel,20.0,68.0,Ford
Hyundai Verna 1.4 VTVT,600000.0,2014.0,43000.0,Petrol,17.43,105.5,Hyundai
Audi A6 2.0 TDI,1751000.0000000002,2014.0,44000.0,Diesel,17.68,174.33,Audi
Volkswagen Ameo 1.2 MPI Highline,515000.00000000006,2016.0,1900.0,Petrol,17.0,73.75,Volkswagen
Volkswagen Polo 2015-2019 GT TSI,665000.0,2016.0,29000.0,Petrol,17.21,103.5,Volkswagen
Maruti Baleno Delta,639000.0,2016.0,34114.0,Petrol,21.01,81.8,Maruti
Hyundai Grand i10 AT Asta,515000.00000000006,2014.0,34400.0,Petrol,18.9,82.0,Hyundai
Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,1050000.0,2018.0,40000.0,Diesel,25.1,88.5,Maruti
Maruti Wagon R VXI AMT,455000.0,2016.0,45800.0,Petrol,21.79,67.05,Maruti
Maruti Vitara Brezza VDi,875000.0,2019.0,26000.0,Diesel,24.3,88.5,Maruti
Maruti Ertiga BSIV ZXI Plus,899000.0,2018.0,12998.0,Petrol,17.5,91.1,Maruti
Maruti Swift Dzire VXi,240000.0,2011.0,70000.0,Petrol,17.5,85.8,Maruti
Hyundai i10 Sportz 1.2 AT,330000.0,2011.0,45854.0,Petrol,16.95,78.9,Hyundai
Mercedes-Benz E-Class E250 CDI Avantgarde,1235000.0,2011.0,56000.0,Diesel,14.21,203.0,Mercedes-Benz
Maruti Swift Dzire VDi,420000.0,2011.0,86000.0,Diesel,19.3,73.9,Maruti
Maruti Ciaz ZDi,675000.0,2017.0,55000.0,Diesel,26.21,88.5,Maruti
Maruti SX4 S Cross DDiS 200 Zeta,925000.0,2017.0,7000.0,Diesel,23.65,88.5,Maruti
Mahindra Quanto C4,380000.0,2013.0,46500.0,Diesel,17.21,100.0,Mahindra
Honda City i VTEC V,765000.0,2016.0,19117.0,Petrol,17.4,117.3,Honda
Maruti Ertiga SHVS VDI,810000.0,2016.0,37000.0,Diesel,24.52,88.5,Maruti
Hyundai Creta 1.4 CRDi Base,890000.0,2017.0,35000.0,Diesel,21.38,88.7,Hyundai
Maruti Swift VDI BSIV,640000.0,2016.0,47350.0,Diesel,25.2,74.0,Maruti
Maruti Vitara Brezza ZDi Plus Dual Tone,950000.0,2017.0,44000.0,Diesel,24.3,88.5,Maruti
Hyundai Santro Magna BSIV,450000.0,2019.0,10000.0,Petrol,20.3,68.0,Hyundai
Maruti Swift VDI,500000.0,2015.0,70000.0,Diesel,28.4,74.0,Maruti
Hyundai i20 1.2 Asta Option,875000.0,2018.0,5436.0,Petrol,18.6,81.83,Hyundai
Mahindra Scorpio S5 BSIV,1300000.0,2019.0,30000.0,Diesel,16.36,120.0,Mahindra
BMW 5 Series 525d Sedan,1750000.0,2011.0,71000.0,Diesel,16.73,218.0,BMW
Chevrolet Beat Diesel,180000.0,2012.0,120000.0,Diesel,25.44,57.6,Chevrolet
Maruti Alto 800 VXI,290000.0,2016.0,25000.0,Petrol,22.74,47.3,Maruti
Hyundai Tucson 2.0 Dual VTVT 2WD AT GL,1764999.9999999998,2018.0,12000.0,Petrol,12.95,152.88,Hyundai
Honda City i DTEC SV,550000.0,2014.0,100000.0,Diesel,26.0,98.6,Honda
Renault Duster Petrol RXS CVT,1099000.0,2019.0,7131.0,Petrol,14.99,104.5,Renault
Maruti Dzire VXI AT,675000.0,2017.0,30500.0,Petrol,24.12,88.5,Maruti
Maruti Alto 800 LXI Airbag,295000.0,2015.0,15000.0,Petrol,22.74,47.3,Maruti
Honda Amaze S i-Dtech,455000.0,2015.0,63000.0,Diesel,25.8,98.6,Honda
BMW X1 sDrive20d Expedition,2050000.0,2016.0,55000.0,Diesel,20.68,188.0,BMW
Mahindra Verito 1.5 D4 BSIII,261000.0,2013.0,110000.0,Diesel,20.8,65.0,Mahindra
Chevrolet Aveo U-VA 1.2,195000.0,2008.0,92000.0,Petrol,14.7,76.0,Chevrolet
BMW 5 Series 530d M Sport,5150000.0,2018.0,23000.0,Diesel,18.59,261.49,BMW
Toyota Etios Liva GD,400000.0,2015.0,65000.0,Diesel,23.59,67.04,Toyota
Datsun RediGO S,280000.0,2017.0,40000.0,Petrol,22.7,53.64,Datsun
Ford Figo 1.2P Titanium Plus MT,550000.0,2016.0,30000.0,Petrol,18.16,86.8,Ford
Maruti Ciaz ZDi Plus SHVS,750000.0,2016.0,35000.0,Diesel,28.09,88.5,Maruti
Hyundai Santro Sportz AMT,650000.0,2019.0,6932.0,Petrol,20.3,68.07,Hyundai
Honda Jazz S,225000.0,2009.0,53000.0,Petrol,16.0,90.0,Honda
Honda Mobilio E i VTEC,500000.0,2015.0,60000.0,Petrol,17.3,117.3,Honda
Maruti Omni MPI STD BSIV,210000.0,2017.0,90000.0,Petrol,16.8,34.2,Maruti
Maruti Alto K10 2010-2014 VXI,210000.0,2013.0,50000.0,Petrol,20.92,67.1,Maruti
Maruti Baleno Zeta,611000.0,2016.0,38953.0,Petrol,21.01,81.8,Maruti
Maruti Ritz VXi,325000.0,2013.0,86400.0,Petrol,18.5,85.8,Maruti
Honda Amaze VX Petrol,825000.0,2018.0,17362.0,Petrol,18.6,88.76,Honda
Hyundai Verna 1.6 CRDi SX,585000.0,2015.0,56000.0,Diesel,23.9,126.2,Hyundai
Volkswagen Vento Diesel Highline,451000.0,2012.0,98078.0,Diesel,20.54,103.6,Volkswagen
Volkswagen Polo 1.2 MPI Comfortline,615000.0,2015.0,7000.0,Petrol,16.2,74.0,Volkswagen
Hyundai i10 Magna,286000.0,2011.0,68000.0,Petrol,20.36,78.9,Hyundai
Toyota Etios G SP,335000.0,2013.0,46300.0,Petrol,16.78,88.73,Toyota
Maruti Swift VDI,420000.0,2013.0,130000.0,Diesel,22.9,74.0,Maruti
Ford Figo Petrol EXI,285000.0,2014.0,105000.0,Petrol,15.6,70.02,Ford
Renault KWID RXT,349000.0,2017.0,8905.0,Petrol,25.17,53.3,Renault
Mitsubishi Pajero 2.8 GLX CRZ,550000.0,2010.0,110000.0,Diesel,10.5,107.2,Mitsubishi
Ford Figo 1.5D Titanium MT,520000.0,2017.0,80000.0,Diesel,25.83,99.0,Ford
Toyota Corolla Altis D-4D J,579000.0,2012.0,124325.0,Diesel,21.43,87.2,Toyota
Toyota Innova 2.5 GX 7 STR,430000.0,2009.0,180000.0,Diesel,12.8,102.0,Toyota
Ford Fiesta 1.5 TDCi Titanium,281000.0,2012.0,62000.0,Diesel,25.01,89.75,Ford
Volkswagen Vento Petrol Comfortline,385000.0,2013.0,40000.0,Petrol,15.04,103.6,Volkswagen
BMW Z4 2009-2013 35i,3100000.0,2010.0,5022.0,Petrol,10.37,306.0,BMW
Honda City i VTEC VX,375000.0,2010.0,54000.0,Petrol,17.4,117.3,Honda
Mahindra Xylo H8 ABS with Airbags,800000.0,2015.0,53000.0,Diesel,14.02,118.3,Mahindra
Hyundai Xcent 1.1 CRDi SX,409999.99999999994,2017.0,120000.0,Diesel,24.4,71.0,Hyundai
Volkswagen GTI 1.8 TSI,1989999.9999999998,2017.0,31773.0,Petrol,16.34,189.3,Volkswagen
Mitsubishi Cedia Sports,325000.0,2007.0,81619.0,Petrol,13.17,114.0,Mitsubishi
Maruti Swift VXI,380000.0,2014.0,98145.0,Petrol,18.6,85.8,Maruti
Maruti Ertiga VDI,600000.0,2012.0,50000.0,Diesel,20.77,88.76,Maruti
Hyundai i20 1.4 Sportz,620000.0,2018.0,40000.0,Diesel,22.54,88.73,Hyundai
Ford Fiesta 1.4 ZXi TDCi ABS,215000.0,2007.0,74000.0,Diesel,17.8,68.0,Ford
Maruti Wagon R LXI CNG,370000.0,2014.0,71000.0,CNG,26.2,58.2,Maruti
Datsun RediGO T Option,250000.0,2017.0,15000.0,Petrol,22.7,53.64,Datsun
BMW X5 xDrive 30d xLine,8100000.0,2019.0,10351.0,Diesel,13.38,265.0,BMW
Maruti Swift ZDi,484999.99999999994,2012.0,80000.0,Diesel,22.9,74.0,Maruti
Maruti Ertiga BSIV ZXI,950000.0,2018.0,13158.0,Petrol,17.5,91.1,Maruti
Maruti Swift VDI,445000.0,2013.0,54000.0,Diesel,22.9,74.0,Maruti
Hyundai Verna Anniversary Edition Petrol AT,1200000.0,2018.0,12000.0,Petrol,15.92,121.3,Hyundai
Maruti Swift ZDi,450000.0,2013.0,225000.0,Diesel,22.9,74.0,Maruti
Honda City i-VTEC CVT ZX,1100000.0,2017.0,27000.0,Petrol,18.0,117.6,Honda
Volkswagen Passat Diesel Highline 2.0 TDI,1325000.0,2012.0,45834.0,Diesel,18.33,167.7,Volkswagen
Mahindra Xylo E6 BS IV,500000.0,2010.0,80000.0,Diesel,14.0,112.0,Mahindra
Isuzu D-Max V-Cross 4X4,1050000.0,2016.0,80000.0,Diesel,12.4,134.0,Isuzu
Maruti Wagon R LXI,315000.0,2017.0,50000.0,Petrol,20.51,67.04,Maruti
BMW 5 Series 530d Sedan 3.0,3100000.0,2014.0,75000.0,Diesel,11.5,235.0,BMW
Hyundai i20 2015-2017 Asta 1.2,695000.0,2017.0,37015.0,Petrol,18.6,81.83,Hyundai
Maruti Alto 800 LXI,280000.0,2018.0,20000.0,Petrol,24.7,47.3,Maruti
Skoda Rapid 1.6 TDI Ambition,521000.0,2014.0,20353.0,Diesel,20.5,103.5,Skoda
Renault KWID AMT RXL,434999.99999999994,2017.0,35000.0,Petrol,24.04,67.0,Renault
Ford Ecosport 2015-2021 1.5 TDCi Titanium Plus BSIV,944999.9999999999,2019.0,11000.0,Diesel,22.77,98.59,Ford
Maruti Ignis 1.2 Delta BSIV,492000.0,2018.0,25000.0,Petrol,20.89,81.8,Maruti
Maruti Ritz VXi,265000.0,2012.0,23000.0,Petrol,18.5,85.8,Maruti
Ford Endeavour 2.2 Trend AT 4X2,2250000.0,2016.0,38000.0,Diesel,12.62,158.0,Ford
Skoda Octavia 2.0 TDI AT L K,2000000.0,2018.0,55000.0,Diesel,19.5,141.0,Skoda
Tata Nano XT,219000.0,2017.0,20700.0,Petrol,23.9,37.48,Tata
Maruti Ritz VDi ABS,295000.0,2013.0,63000.0,Diesel,21.1,73.9,Maruti
Maruti Vitara Brezza VDi Option,695000.0,2017.0,52000.0,Diesel,24.3,88.5,Maruti
BMW 5 Series 520d Luxury Line,2675000.0,2016.0,42000.0,Diesel,18.12,190.0,BMW
Honda City i VTEC CVT VX,800000.0,2015.0,23000.0,Petrol,18.0,117.3,Honda
Hyundai Creta 1.6 CRDi SX,950000.0,2015.0,97247.0,Diesel,19.67,126.2,Hyundai
Skoda Superb Elegance 1.8 TSI AT,449000.0,2010.0,54000.0,Petrol,13.7,157.75,Skoda
Mahindra Xylo E8 ABS BS III,415000.00000000006,2012.0,47085.0,Diesel,11.68,112.0,Mahindra
Mercedes-Benz C-Class C 200 CGI,2800000.0,2016.0,29052.0,Petrol,14.74,184.0,Mercedes-Benz
Maruti Baleno Sigma 1.2,515000.00000000006,2018.0,38000.0,Petrol,21.4,83.1,Maruti
Jaguar XF 2.2 Litre Luxury,2350000.0,2015.0,34000.0,Diesel,16.36,187.7,Jaguar
Ford Fiesta 1.6 Duratec EXI,195000.0,2010.0,70000.0,Petrol,15.3,101.0,Ford
Volkswagen Polo 1.2 MPI Highline,499000.0,2015.0,20000.0,Petrol,16.47,74.0,Volkswagen
Honda Amaze S i-Dtech,490000.00000000006,2015.0,39600.0,Diesel,25.8,98.6,Honda
Audi A6 35 TDI Technology,3125000.0,2016.0,35000.0,Diesel,17.68,174.33,Audi
Volkswagen Polo Petrol Highline 1.6L,650000.0,2016.0,59000.0,Petrol,15.26,103.5,Volkswagen
Hyundai i10 Magna 1.1L,350000.0,2016.0,35000.0,Petrol,19.81,68.05,Hyundai
Chevrolet Beat Diesel LT,170000.0,2012.0,189000.0,Diesel,25.44,57.6,Chevrolet
Mahindra Scorpio S4 Plus 4WD,875000.0,2015.0,35000.0,Diesel,15.4,120.0,Mahindra
Renault Duster 85PS Diesel RxS,600000.0,2016.0,70000.0,Diesel,19.87,83.8,Renault
Mercedes-Benz C-Class C 220 CDI Elegance AT,425000.0,2006.0,45000.0,Diesel,14.84,170.0,Mercedes-Benz
Nissan Sunny XL CVT,425000.0,2015.0,58000.0,Petrol,17.97,99.6,Nissan
Toyota Corolla Altis GL MT,900000.0,2015.0,50000.0,Petrol,14.28,138.03,Toyota
Maruti Omni E MPI STD BS IV,229999.99999999997,2010.0,50000.0,Petrol,16.8,34.2,Maruti
Maruti Ertiga ZXI,550000.0,2013.0,15000.0,Petrol,16.02,93.7,Maruti
Honda BRV i-VTEC VX MT,1050000.0,2016.0,10501.0,Petrol,15.4,117.3,Honda
Mahindra KUV 100 mFALCON G80 K6 Plus,500000.0,2016.0,25000.0,Petrol,18.15,82.0,Mahindra
Renault Duster 110PS Diesel RxL,470000.0,2015.0,100000.0,Diesel,19.01,108.45,Renault
Mahindra XUV500 W6 2WD,950000.0,2015.0,40000.0,Diesel,15.1,140.0,Mahindra
